id,electoral_cycle,source,name,sex,gov_support,exact_seat,committee_membership,party_hierarchy,seniority,g/o_type,seat_type,g/o_change_day,g/o_change_month,g/o_change_year,g/o_change2_day,g/o_change2_month,g/o_change2_year,cm_from_day,cm_from_month,cm_from_year,cm_to_day,cm_to_month,cm_to_year,ph_from_day,ph_from_month,ph_from_year,ph_to_day,ph_to_month,ph_to_year
b060_1990_999_99999999_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db060%26p_stilus%3D%26p_head%3D,barcza_imre,m,0,tolna_3.,99995,99995,1,1,smd,9999,9999,9999,9999,9999,9999,99995,99995,99995,99995,99995,99995,99995,99995,99995,99995,99995,99995
b279_1990_011_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db279%26p_stilus%3D%26p_head%3D,bardos_balazs,m,1,borsod-abaćj-zemplen_5.,11,99995,1,0,smd,9999,9999,9999,9999,9999,9999,3,5,1990,16,1,1991,99995,99995,99995,99995,99995,99995
b301_1990_005_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db301%26p_stilus%3D%26p_head%3D,becker_pal,m,1,pest_5.,5,99995,1,0,smd,9999,9999,9999,9999,9999,9999,3,5,1990,13,10,1992,99995,99995,99995,99995,99995,99995
b301_1990_005_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db301%26p_stilus%3D%26p_head%3D,becker_pal,m,1,pest_5.,5,99995,1,0,smd,9999,9999,9999,9999,9999,9999,13,10,1992,9,3,1993,99995,99995,99995,99995,99995,99995
b032_1990_004_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db032%26p_stilus%3D%26p_head%3D,bejczy_sandor,m,1,fkgp,4,99995,1,0,pl,9999,9999,9999,9999,9999,9999,3,5,1990,23,2,1992,99995,99995,99995,99995,99995,99995
b032_1990_004_19920224_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db032%26p_stilus%3D%26p_head%3D,bejczy_sandor,m,1,fkgp,4,99995,1,0,pl,9999,9999,9999,9999,9999,9999,24,2,1992,27,6,1994,99995,99995,99995,99995,99995,99995
b032_1990_023_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db032%26p_stilus%3D%26p_head%3D,bejczy_sandor,m,1,fkgp,23,99995,1,0,pl,9999,9999,9999,9999,9999,9999,13,10,1992,27,6,1994,99995,99995,99995,99995,99995,99995
b336_1990_007_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db336%26p_stilus%3D%26p_head%3D,beke_kata,f,1,budapest,7,99995,1,2,rl,4,12,1991,9999,9999,9999,3,5,1990,14,9,1990,99995,99995,99995,99995,99995,99995
b336_1990_007_19910521_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db336%26p_stilus%3D%26p_head%3D,beke_kata,f,1,budapest,7,99995,1,2,rl,4,12,1991,9999,9999,9999,21,5,1991,30,11,1991,99995,99995,99995,99995,99995,99995
b336_1990_022_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db336%26p_stilus%3D%26p_head%3D,beke_kata,f,1,budapest,22,99995,1,2,rl,4,12,1991,9999,9999,9999,13,10,1992,27,6,1994,99995,99995,99995,99995,99995,99995
b136_1990_005_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db136%26p_stilus%3D%26p_head%3D,bekesi_laszlo,m,0,mszp,5,99995,1,1,pl,9999,9999,9999,9999,9999,9999,3,5,1990,27,6,1994,99995,99995,99995,99995,99995,99995
b136_1990_019_19920623_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db136%26p_stilus%3D%26p_head%3D,bekesi_laszlo,m,0,mszp,19,99995,1,1,pl,9999,9999,9999,9999,9999,9999,23,6,1992,27,6,1994,99995,99995,99995,99995,99995,99995
b344_1990_022_19930217_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db344%26p_stilus%3D%26p_head%3D,beki_gabriella,f,0,szdsz,22,99995,1,1,pl,9999,9999,9999,9999,9999,9999,17,2,1993,27,6,1994,99995,99995,99995,99995,99995,99995
b762_1990_006_19920223_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db762%26p_stilus%3D%26p_head%3D,belafi_antal,m,1,veszprem,6,99995,1,0,rl,9999,9999,9999,9999,9999,9999,23,2,1992,23,2,1992,99995,99995,99995,99995,99995,99995
b762_1990_006_19920224_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db762%26p_stilus%3D%26p_head%3D,belafi_antal,m,1,veszprem,6,99995,1,0,rl,9999,9999,9999,9999,9999,9999,24,2,1992,29,9,1992,99995,99995,99995,99995,99995,99995
b129_1990_002_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db129%26p_stilus%3D%26p_head%3D,bereczki_vilmos,m,1,fkgp,2,99995,1,2,pl,21,2,1992,9999,9999,9999,3,5,1990,20,9,1992,99995,99995,99995,99995,99995,99995
b129_1990_002_19920921_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db129%26p_stilus%3D%26p_head%3D,bereczki_vilmos,m,1,fkgp,2,99995,1,2,pl,21,2,1992,9999,9999,9999,21,9,1992,13,10,1992,99995,99995,99995,99995,99995,99995
b129_1990_010_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db129%26p_stilus%3D%26p_head%3D,bereczki_vilmos,m,1,fkgp,10,99995,1,2,pl,21,2,1992,9999,9999,9999,3,5,1990,18,6,1991,99995,99995,99995,99995,99995,99995
b269_1990_002_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db269%26p_stilus%3D%26p_head%3D,bertha_zoltan,m,0,hajdć-bihar,2,99995,1,1,rl,9999,9999,9999,9999,9999,9999,13,10,1992,27,6,1994,99995,99995,99995,99995,99995,99995
b020_1990_002_19930615_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db020%26p_stilus%3D%26p_head%3D,bethlen_istvan,m,1,budapest,2,99995,1,0,rl,9999,9999,9999,9999,9999,9999,15,6,1993,27,6,1994,99995,99995,99995,99995,99995,99995
b020_1990_005_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db020%26p_stilus%3D%26p_head%3D,bethlen_istvan,m,1,budapest,5,99995,1,0,rl,9999,9999,9999,9999,9999,9999,3,5,1990,21,12,1990,99995,99995,99995,99995,99995,99995
b020_1990_019_19920623_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db020%26p_stilus%3D%26p_head%3D,bethlen_istvan,m,1,budapest,19,99995,1,0,rl,9999,9999,9999,9999,9999,9999,23,6,1992,27,6,1994,99995,99995,99995,99995,99995,99995
b359_1990_011_19910129_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db359%26p_stilus%3D%26p_head%3D,bilecz_endre,m,0,nograd,11,99995,1,3,rl,2,3,1993,9999,9999,9999,29,1,1991,29,12,1991,99995,99995,99995,99995,99995,99995
b359_1990_011_19911230_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db359%26p_stilus%3D%26p_head%3D,bilecz_endre,m,0,nograd,11,99995,1,3,rl,2,3,1993,9999,9999,9999,30,12,1991,17,2,1992,99995,99995,99995,99995,99995,99995
b359_1990_011_19921013_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db359%26p_stilus%3D%26p_head%3D,bilecz_endre,m,0,nograd,11,99995,1,3,rl,2,3,1993,9999,9999,9999,13,10,1992,1,3,1993,99995,99995,99995,99995,99995,99995
b359_1990_011_19930302_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db359%26p_stilus%3D%26p_head%3D,bilecz_endre,m,0,nograd,11,99995,1,3,rl,2,3,1993,9999,9999,9999,2,3,1993,8,3,1993,99995,99995,99995,99995,99995,99995
b359_1990_011_19930330_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db359%26p_stilus%3D%26p_head%3D,bilecz_endre,m,0,nograd,11,99995,1,3,rl,2,3,1993,9999,9999,9999,30,3,1993,27,6,1994,99995,99995,99995,99995,99995,99995
b207_1990_011_19930615_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db207%26p_stilus%3D%26p_head%3D,bŐro_ferenc,m,1,baranya,11,99995,1,0,rl,9999,9999,9999,9999,9999,9999,15,6,1993,27,6,1994,99995,99995,99995,99995,99995,99995
b207_1990_012_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db207%26p_stilus%3D%26p_head%3D,bŐro_ferenc,m,1,baranya,12,99995,1,0,rl,9999,9999,9999,9999,9999,9999,3,5,1990,18,2,1992,99995,99995,99995,99995,99995,99995
b755_1990_003_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db755%26p_stilus%3D%26p_head%3D,bod_peter_akos,m,1,veszprem,3,99995,1,0,rl,9999,9999,9999,9999,9999,9999,3,5,1990,22,5,1990,99995,99995,99995,99995,99995,99995
b233_1990_005_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db233%26p_stilus%3D%26p_head%3D,bogar_laszlo,m,1,borsod-abaćj-zemplen,5,99995,1,0,rl,9999,9999,9999,9999,9999,9999,3,5,1990,24,5,1990,99995,99995,99995,99995,99995,99995
b199_1990_003_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db199%26p_stilus%3D%26p_head%3D,bogardi_zoltan,m,1,pest_1.,3,99995,1,0,smd,9999,9999,9999,9999,9999,9999,3,5,1990,24,3,1992,99995,99995,99995,99995,99995,99995
b199_1990_019_19920623_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db199%26p_stilus%3D%26p_head%3D,bogardi_zoltan,m,1,pest_1.,19,99995,1,0,smd,9999,9999,9999,9999,9999,9999,23,6,1992,27,6,1994,99995,99995,99995,99995,99995,99995
b199_1990_021_19930707_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db199%26p_stilus%3D%26p_head%3D,bogardi_zoltan,m,1,pest_1.,21,99995,1,0,smd,9999,9999,9999,9999,9999,9999,7,7,1993,27,6,1994,99995,99995,99995,99995,99995,99995
b033_1990_002_19910408_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db033%26p_stilus%3D%26p_head%3D,bogdan_emil,m,1,fejer,2,99995,1,2,rl,5,7,1993,9999,9999,9999,8,4,1991,14,6,1993,99995,99995,99995,99995,99995,99995
b033_1990_002_19931214_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db033%26p_stilus%3D%26p_head%3D,bogdan_emil,m,1,fejer,2,99995,1,2,rl,5,7,1993,9999,9999,9999,14,12,1993,27,6,1994,99995,99995,99995,99995,99995,99995
b384_1990_001_19930608_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db384%26p_ckl%3D34,bognar_laszlo,m,1,pest,1,99995,1,2,rl,5,7,1993,9999,9999,9999,8,6,1993,14,6,1993,99995,99995,99995,99995,99995,99995
b384_1990_022_19931214_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE?xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db384%26p_ckl%3D34,bognar_laszlo,m,1,pest,22,99995,1,2,rl,5,7,1993,9999,9999,9999,14,12,1993,27,6,1994,99995,99995,99995,99995,99995,99995
b738_1990_005_19900503_0,1990-1994,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=nwRGXwbJ&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Db738%26p_stilus%3D%26p_head%3D,bokros_lajos,m,0,budapest,5,99995,1,1,rl,9999,9999,9999,9999,9999,9999,3,5,1990,2,7,1990,99995,99995,99995,99995,99995,99995
